eval,a_median,a_q25,a_q75,b_median,b_q25,b_q75,c_median,c_q25,c_q75,d_median,d_q25,d_q75
1622,26.103915362206948,24.534387631026572,27.994532284215346,23.939641090577126,22.62973989077888,24.697072149065196,19.77426193576217,18.58839928939508,20.587584836173487,25.435476489640436,24.510183185080948,26.333670200658446
1623,26.103915362206948,24.534387631026572,27.994532284215346,23.939641090577126,22.62973989077888,24.697072149065196,19.77426193576217,18.417800068176238,20.587584836173487,25.435476489640436,24.510183185080948,26.333670200658446
1624,26.103915362206948,24.534387631026572,27.994532284215346,23.939641090577126,22.62973989077888,24.697072149065196,19.726619543827827,18.417800068176238,20.587584836173487,25.435476489640436,24.510183185080948,26.333670200658446
1625,26.103915362206948,24.534387631026572,27.994532284215346,23.939641090577126,22.62973989077888,24.697072149065196,19.726619543827827,18.417800068176238,20.587584836173487,25.435476489640436,24.510183185080948,26.333670200658446
1626,26.103915362206948,24.534387631026572,27.994532284215346,23.939641090577126,22.62973989077888,24.697072149065196,19.726619543827827,18.417800068176238,20.587584836173487,25.435476489640436,24.510183185080948,26.333670200658446
1627,26.103915362206948,24.534387631026572,27.994532284215346,23.939641090577126,22.62973989077888,24.697072149065196,19.726619543827827,18.417800068176238,20.587584836173487,25.435476489640436,24.510183185080948,26.333670200658446
1628,26.103915362206948,24.534387631026572,27.994532284215346,23.939641090577126,22.62973989077888,24.697072149065196,19.726619543827827,18.417800068176238,20.587584836173487,25.435476489640436,24.510183185080948,26.333670200658446
1629,26.103915362206948,24.534387631026572,27.994532284215346,23.939641090577126,22.62973989077888,24.697072149065196,19.726619543827827,18.417800068176238,20.587584836173487,25.435476489640436,24.510183185080948,26.333670200658446
1630,26.103915362206948,24.534387631026572,27.994532284215346,23.939641090577126,22.62973989077888,24.697072149065196,19.726619543827827,18.417800068176238,20.587584836173487,25.435476489640436,24.510183185080948,26.333670200658446
1631,26.103915362206948,24.534387631026572,27.994532284215346,23.939641090577126,22.62973989077888,24.697072149065196,19.726619543827827,18.417800068176238,20.587584836173487,25.435476489640436,24.510183185080948,26.333670200658446
1632,26.103915362206948,24.534387631026572,27.994532284215346,23.939641090577126,22.62973989077888,24.697072149065196,19.726619543827827,18.417800068176238,20.587584836173487,25.435476489640436,24.510183185080948,26.333670200658446
1633,26.103915362206948,24.534387631026572,27.994532284215346,23.939641090577126,22.62973989077888,24.697072149065196,19.726619543827827,18.417800068176238,20.587584836173487,25.435476489640436,24.510183185080948,26.333670200658446
1634,26.103915362206948,24.534387631026572,27.994532284215346,23.939641090577126,22.62973989077888,24.697072149065196,19.726619543827827,18.417800068176238,20.587584836173487,25.435476489640436,24.510183185080948,26.333670200658446
1635,26.103915362206948,24.534387631026572,27.994532284215346,23.939641090577126,22.62973989077888,24.697072149065196,19.726619543827827,18.417800068176238,20.587584836173487,25.435476489640436,24.510183185080948,26.333670200658446
1636,26.103915362206948,24.534387631026572,27.994532284215346,23.939641090577126,22.62973989077888,24.697072149065196,19.726619543827827,18.417800068176238,20.587584836173487,25.435476489640436,24.510183185080948,26.333670200658446
1637,26.103915362206948,24.534387631026572,27.994532284215346,23.939641090577126,22.62973989077888,24.697072149065196,19.726619543827827,18.417800068176238,20.587584836173487,25.435476489640436,24.510183185080948,26.333670200658446
1638,26.103915362206948,24.534387631026572,27.994532284215346,23.939641090577126,22.62973989077888,24.697072149065196,19.726619543827827,18.417800068176238,20.54637408967488,25.435476489640436,24.510183185080948,26.333670200658446
1639,26.103915362206948,24.534387631026572,27.994532284215346,23.939641090577126,22.62973989077888,24.697072149065196,19.726619543827827,18.417800068176238,20.54637408967488,25.396173444904214,24.454925122300896,26.333670200658446
1640,26.103915362206948,24.534387631026572,27.994532284215346,23.939641090577126,22.62973989077888,24.697072149065196,19.726619543827827,18.417800068176238,20.54637408967488,25.396173444904214,24.454925122300896,26.333670200658446
1641,26.103915362206948,24.534387631026572,27.994532284215346,23.939641090577126,22.62973989077888,24.697072149065196,19.726619543827827,18.417800068176238,20.54637408967488,25.396173444904214,24.454925122300896,26.333670200658446
1642,26.103915362206948,24.534387631026572,27.994532284215346,23.939641090577126,22.62973989077888,24.694769410741007,19.726619543827827,18.417800068176238,20.51256211367884,25.396173444904214,24.454925122300896,26.333670200658446
1643,26.103915362206948,24.534387631026572,27.994532284215346,23.939641090577126,22.62973989077888,24.694769410741007,19.726619543827827,18.417800068176238,20.51256211367884,25.396173444904214,24.454925122300896,26.333670200658446
1644,26.103915362206948,24.534387631026572,27.994532284215346,23.939641090577126,22.62973989077888,24.694769410741007,19.726619543827827,18.417800068176238,20.51256211367884,25.396173444904214,24.454925122300896,26.333670200658446
1645,26.103915362206948,24.534387631026572,27.994532284215346,23.939641090577126,22.62973989077888,24.694769410741007,19.726619543827827,18.226908843180286,20.51256211367884,25.396173444904214,24.454925122300896,26.333670200658446
1646,26.103915362206948,24.534387631026572,27.994532284215346,23.939641090577126,22.62973989077888,24.694769410741007,19.726619543827827,18.226908843180286,20.51256211367884,25.396173444904214,24.454925122300896,26.333670200658446
1647,26.103915362206948,24.534387631026572,27.994532284215346,23.939641090577126,22.62973989077888,24.694769410741007,19.726619543827827,18.226908843180286,20.505094200121114,25.396173444904214,24.454925122300896,26.333670200658446
1648,26.103915362206948,24.534387631026572,27.994532284215346,23.939641090577126,22.62973989077888,24.694769410741007,19.726619543827827,18.226908843180286,20.505094200121114,25.396173444904214,24.454925122300896,26.333670200658446
1649,26.103915362206948,24.534387631026572,27.994532284215346,23.939641090577126,22.62973989077888,24.694769410741007,19.726619543827827,18.226908843180286,20.505094200121114,25.396173444904214,24.454925122300896,26.333670200658446
1650,26.103915362206948,24.534387631026572,27.994532284215346,23.939641090577126,22.62973989077888,24.694769410741007,19.726619543827827,18.226908843180286,20.505094200121114,25.396173444904214,24.454925122300896,26.333670200658446
1651,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.694769410741007,19.726619543827827,18.226908843180286,20.505094200121114,25.396173444904214,24.454925122300896,26.333670200658446
1652,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.694769410741007,19.726619543827827,18.226908843180286,20.505094200121114,25.396173444904214,24.454925122300896,26.333670200658446
1653,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.694769410741007,19.382895808210083,18.226908843180286,20.505094200121114,25.396173444904214,24.454925122300896,26.333670200658446
1654,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.694769410741007,19.307174505338608,18.226908843180286,20.505094200121114,25.396173444904214,24.454925122300896,26.333670200658446
1655,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.694769410741007,19.307174505338608,18.226908843180286,20.36140849529171,25.396173444904214,24.454925122300896,26.333670200658446
1656,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.694769410741007,19.307174505338608,18.153470067245763,20.36140849529171,25.396173444904214,24.454925122300896,26.333670200658446
1657,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.694769410741007,19.307174505338608,18.153470067245763,20.36140849529171,25.396173444904214,24.454925122300896,26.333670200658446
1658,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.694769410741007,19.307174505338608,18.153470067245763,20.36140849529171,25.396173444904214,24.454925122300896,26.333670200658446
1659,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.694769410741007,19.307174505338608,18.153470067245763,20.36140849529171,25.396173444904214,24.454925122300896,26.333670200658446
1660,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.694769410741007,19.307174505338608,18.153470067245763,20.36140849529171,25.396173444904214,24.454925122300896,26.333670200658446
1661,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.694769410741007,19.307174505338608,18.153470067245763,20.36140849529171,25.396173444904214,24.454925122300896,26.333670200658446
1662,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.694769410741007,19.307174505338608,18.153470067245763,20.36140849529171,25.396173444904214,24.454925122300896,26.333670200658446
1663,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.694769410741007,19.307174505338608,18.153470067245763,20.36140849529171,25.396173444904214,24.454925122300896,26.333670200658446
1664,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.694769410741007,19.307174505338608,18.153470067245763,20.36140849529171,25.396173444904214,24.454925122300896,26.333670200658446
1665,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.694769410741007,19.307174505338608,18.153470067245763,20.36140849529171,25.396173444904214,24.454925122300896,26.333670200658446
1666,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.694769410741007,19.307174505338608,18.153470067245763,20.36140849529171,25.396173444904214,24.454925122300896,26.333670200658446
1667,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.694769410741007,19.307174505338608,18.153470067245763,20.36140849529171,25.396173444904214,24.454925122300896,26.212836695433186
1668,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.694769410741007,19.307174505338608,18.153470067245763,20.36140849529171,25.396173444904214,24.454925122300896,26.212836695433186
1669,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.694769410741007,19.307174505338608,18.153470067245763,20.36140849529171,25.396173444904214,24.454925122300896,26.212836695433186
1670,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.694769410741007,19.307174505338608,18.153470067245763,20.36140849529171,25.396173444904214,24.454925122300896,26.212836695433186
1671,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.694769410741007,19.307174505338608,18.153470067245763,20.36140849529171,25.248100468274373,24.454925122300896,25.93268398265863
1672,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.693711138700902,19.307174505338608,18.153470067245763,20.36140849529171,25.248100468274373,24.454925122300896,25.93268398265863
1673,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.693711138700902,19.307174505338608,18.153470067245763,20.36140849529171,25.248100468274373,24.454925122300896,25.93268398265863
1674,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.693711138700902,19.307174505338608,18.153470067245763,20.36140849529171,25.248100468274373,24.454925122300896,25.93268398265863
1675,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.693711138700902,19.307174505338608,18.153470067245763,20.36140849529171,25.248100468274373,24.454925122300896,25.93268398265863
1676,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.693711138700902,19.307174505338608,18.153470067245763,20.36140849529171,25.248100468274373,24.454925122300896,25.93268398265863
1677,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.693711138700902,19.307174505338608,18.153470067245763,20.36140849529171,25.248100468274373,24.454925122300896,25.93268398265863
1678,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.693711138700902,19.307174505338608,18.035678777198832,20.311313380724478,25.248100468274373,24.454925122300896,25.93268398265863
1679,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.693711138700902,19.307174505338608,18.035678777198832,20.311313380724478,25.248100468274373,24.454925122300896,25.93268398265863
1680,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.693711138700902,19.307174505338608,18.035678777198832,20.311313380724478,25.248100468274373,24.454925122300896,25.93268398265863
1681,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.693711138700902,19.307174505338608,18.035678777198832,20.311313380724478,25.248100468274373,24.454925122300896,25.93268398265863
1682,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.693711138700902,19.307174505338608,18.035678777198832,20.311313380724478,25.248100468274373,24.454925122300896,25.93268398265863
1683,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.693711138700902,19.307174505338608,18.035678777198832,20.311313380724478,25.248100468274373,24.454925122300896,25.93268398265863
1684,26.103915362206948,24.534387631026572,27.994532284215346,23.814629651918086,22.62973989077888,24.693711138700902,19.307174505338608,18.035678777198832,20.311313380724478,25.248100468274373,24.454925122300896,25.93268398265863
1685,26.103915362206948,24.534387631026572,27.994532284215346,23.81318335458774,22.62973989077888,24.693711138700902,19.307174505338608,18.035678777198832,20.311313380724478,25.248100468274373,24.454925122300896,25.93268398265863
1686,26.103915362206948,24.534387631026572,27.994532284215346,23.81318335458774,22.62973989077888,24.693711138700902,19.307174505338608,18.035678777198832,20.311313380724478,25.248100468274373,24.454925122300896,25.93268398265863
1687,26.103915362206948,24.534387631026572,27.994532284215346,23.81318335458774,22.62973989077888,24.693711138700902,19.307174505338608,18.035678777198832,20.311313380724478,25.248100468274373,24.454925122300896,25.93268398265863
1688,26.103915362206948,24.534387631026572,27.994532284215346,23.81318335458774,22.62973989077888,24.693711138700902,19.307174505338608,18.035678777198832,20.311313380724478,25.248100468274373,24.454925122300896,25.93268398265863
1689,26.103915362206948,24.534387631026572,27.994532284215346,23.81318335458774,22.62973989077888,24.693711138700902,19.307174505338608,18.035678777198832,20.311313380724478,25.248100468274373,24.454925122300896,25.93268398265863
1690,26.103915362206948,24.534387631026572,27.994532284215346,23.81318335458774,22.62973989077888,24.693711138700902,19.307174505338608,18.035678777198832,20.311313380724478,25.248100468274373,24.454925122300896,25.93268398265863
1691,26.103915362206948,24.534387631026572,27.994532284215346,23.81318335458774,22.62973989077888,24.693711138700902,19.307174505338608,18.035678777198832,20.311313380724478,25.248100468274373,24.454925122300896,25.93268398265863
1692,26.103915362206948,24.534387631026572,27.994532284215346,23.81318335458774,22.62973989077888,24.693711138700902,19.307174505338608,17.97832980850766,20.311313380724478,25.248100468274373,24.454925122300896,25.93268398265863
1693,26.103915362206948,24.534387631026572,27.994532284215346,23.81318335458774,22.62973989077888,24.693711138700902,19.307174505338608,17.97832980850766,20.311313380724478,25.248100468274373,24.454925122300896,25.93268398265863
1694,26.103915362206948,24.534387631026572,27.994532284215346,23.81318335458774,22.62973989077888,24.693711138700902,19.307174505338608,17.97832980850766,20.311313380724478,25.248100468274373,24.454925122300896,25.93268398265863
1695,26.103915362206948,24.534387631026572,27.994532284215346,23.81318335458774,22.62973989077888,24.693711138700902,19.307174505338608,17.97832980850766,20.311313380724478,25.248100468274373,24.454925122300896,25.93268398265863
1696,26.103915362206948,24.534387631026572,27.994532284215346,23.81318335458774,22.62973989077888,24.693711138700902,19.307174505338608,17.97832980850766,20.311313380724478,25.248100468274373,24.454925122300896,25.93268398265863
1697,26.103915362206948,24.534387631026572,27.994532284215346,23.81318335458774,22.62973989077888,24.693711138700902,19.307174505338608,17.97832980850766,20.311313380724478,25.248100468274373,24.454925122300896,25.93268398265863
1698,26.103915362206948,24.534387631026572,27.994532284215346,23.81318335458774,22.62973989077888,24.693711138700902,19.307174505338608,17.97832980850766,20.311313380724478,25.248100468274373,24.454925122300896,25.93268398265863
1699,26.103915362206948,24.534387631026572,27.994532284215346,23.81318335458774,22.62973989077888,24.693711138700902,19.307174505338608,17.97832980850766,20.311313380724478,25.248100468274373,24.454925122300896,25.93268398265863
1700,26.103915362206948,24.534387631026572,27.994532284215346,23.81318335458774,22.62973989077888,24.693711138700902,19.307174505338608,17.97832980850766,20.311313380724478,25.248100468274373,24.454925122300896,25.93268398265863
1701,26.103915362206948,24.534387631026572,27.994532284215346,23.81318335458774,22.62973989077888,24.693711138700902,19.307174505338608,17.953828604746423,20.311313380724478,25.248100468274373,24.454925122300896,25.93268398265863
1702,26.103915362206948,24.534387631026572,27.994532284215346,23.81318335458774,22.62973989077888,24.693711138700902,19.307174505338608,17.953828604746423,20.311313380724478,25.248100468274373,24.454925122300896,25.93268398265863
1703,26.103915362206948,24.534387631026572,27.994532284215346,23.81318335458774,22.62973989077888,24.693711138700902,19.307174505338608,17.953828604746423,20.311313380724478,25.248100468274373,24.454925122300896,25.93268398265863
1704,26.103915362206948,24.534387631026572,27.994532284215346,23.81318335458774,22.62973989077888,24.693711138700902,19.307174505338608,17.953828604746423,20.268016095989644,25.248100468274373,24.454925122300896,25.93268398265863
1705,26.103915362206948,24.534387631026572,27.994532284215346,23.81318335458774,22.62973989077888,24.693711138700902,19.307174505338608,17.953828604746423,20.268016095989644,25.248100468274373,24.454925122300896,25.93268398265863
1706,26.103915362206948,24.534387631026572,27.994532284215346,23.81318335458774,22.62973989077888,24.693711138700902,19.307174505338608,17.953828604746423,20.268016095989644,25.248100468274373,24.454925122300896,25.93268398265863
1707,26.103915362206948,24.534387631026572,27.994532284215346,23.81318335458774,22.62973989077888,24.693711138700902,19.307174505338608,17.953828604746423,20.268016095989644,25.248100468274373,24.454925122300896,25.93268398265863
1708,26.103915362206948,24.534387631026572,27.994532284215346,23.81318335458774,22.629569762097695,24.693711138700902,19.307174505338608,17.953828604746423,20.268016095989644,25.248100468274373,24.454925122300896,25.93268398265863
1709,26.103915362206948,24.534387631026572,27.994532284215346,23.81318335458774,22.629569762097695,24.693711138700902,19.307174505338608,17.953828604746423,20.268016095989644,25.248100468274373,24.454925122300896,25.93268398265863
1710,26.103915362206948,24.534387631026572,27.994532284215346,23.81318335458774,22.629569762097695,24.693711138700902,19.307174505338608,17.953828604746423,20.24037909290855,25.248100468274373,24.454925122300896,25.93268398265863
1711,26.103915362206948,24.534387631026572,27.994532284215346,23.81318335458774,22.629569762097695,24.693711138700902,19.307174505338608,17.953828604746423,20.24037909290855,25.248100468274373,24.454925122300896,25.93268398265863
1712,26.103915362206948,24.534387631026572,27.994532284215346,23.81318335458774,22.629569762097695,24.693711138700902,19.307174505338608,17.953828604746423,20.24037909290855,25.248100468274373,24.454925122300896,25.93268398265863
1713,26.103915362206948,24.534387631026572,27.994532284215346,23.81318335458774,22.629569762097695,24.693711138700902,19.307174505338608,17.93569478889438,20.24037909290855,25.248100468274373,24.454925122300896,25.93268398265863
1714,26.103915362206948,24.534387631026572,27.994532284215346,23.81318335458774,22.629569762097695,24.693711138700902,19.307174505338608,17.93569478889438,20.24037909290855,25.248100468274373,24.454925122300896,25.93268398265863
1715,26.103915362206948,24.534387631026572,27.994532284215346,23.80775339599913,22.629569762097695,24.693711138700902,19.307174505338608,17.93569478889438,20.24037909290855,25.248100468274373,24.454925122300896,25.93268398265863
1716,26.103915362206948,24.534387631026572,27.994532284215346,23.80775339599913,22.629569762097695,24.693711138700902,19.24174640186201,17.93569478889438,20.24037909290855,25.248100468274373,24.454925122300896,25.93268398265863
1717,26.103915362206948,24.534387631026572,27.994532284215346,23.80775339599913,22.629569762097695,24.693711138700902,19.24174640186201,17.93569478889438,20.24037909290855,25.248100468274373,24.454925122300896,25.93268398265863
1718,26.103915362206948,24.534387631026572,27.994532284215346,23.80775339599913,22.629569762097695,24.693711138700902,19.24174640186201,17.93569478889438,20.24037909290855,25.248100468274373,24.454925122300896,25.93268398265863
1719,26.103915362206948,24.534387631026572,27.994532284215346,23.80775339599913,22.629569762097695,24.693711138700902,19.24174640186201,17.93569478889438,20.24037909290855,25.248100468274373,24.454925122300896,25.93268398265863
1720,26.103915362206948,24.534387631026572,27.994532284215346,23.80775339599913,22.629569762097695,24.693711138700902,19.24174640186201,17.93569478889438,20.24037909290855,25.248100468274373,24.454925122300896,25.93268398265863
1721,26.103915362206948,24.534387631026572,27.994532284215346,23.80775339599913,22.629569762097695,24.693711138700902,19.24174640186201,17.93569478889438,20.21758924660109,25.248100468274373,24.454925122300896,25.93268398265863
1722,26.103915362206948,24.534387631026572,27.994532284215346,23.80775339599913,22.629569762097695,24.693711138700902,19.24174640186201,17.93569478889438,20.21758924660109,25.248100468274373,24.454925122300896,25.93268398265863
1723,26.103915362206948,24.534387631026572,27.994532284215346,23.80775339599913,22.629569762097695,24.693711138700902,19.24174640186201,17.93569478889438,20.21758924660109,25.248100468274373,24.454925122300896,25.93268398265863
1724,26.103915362206948,24.534387631026572,27.994532284215346,23.80775339599913,22.629569762097695,24.693711138700902,19.17283880335072,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.93268398265863
1725,26.103915362206948,24.534387631026572,27.994532284215346,23.80775339599913,22.629569762097695,24.693711138700902,19.17283880335072,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.93268398265863
1726,26.103915362206948,24.534387631026572,27.994532284215346,23.80775339599913,22.629569762097695,24.693711138700902,19.17283880335072,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.93268398265863
1727,26.103915362206948,24.534387631026572,27.994532284215346,23.80775339599913,22.629569762097695,24.693711138700902,19.17283880335072,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.93268398265863
1728,26.103915362206948,24.534387631026572,27.994532284215346,23.80775339599913,22.629569762097695,24.693711138700902,19.17283880335072,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1729,26.103915362206948,24.534387631026572,27.994532284215346,23.80775339599913,22.629569762097695,24.693711138700902,19.17283880335072,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1730,26.103915362206948,24.534387631026572,27.994532284215346,23.80775339599913,22.629569762097695,24.693711138700902,19.17283880335072,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1731,26.103915362206948,24.534387631026572,27.994532284215346,23.80775339599913,22.625429364913014,24.693711138700902,19.17283880335072,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1732,26.103915362206948,24.534387631026572,27.994532284215346,23.805198439423734,22.625429364913014,24.693711138700902,19.17283880335072,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1733,26.103915362206948,24.534387631026572,27.994532284215346,23.805198439423734,22.625429364913014,24.693711138700902,19.17283880335072,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1734,26.103915362206948,24.534387631026572,27.994532284215346,23.805198439423734,22.625429364913014,24.693711138700902,19.17283880335072,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1735,26.103915362206948,24.534387631026572,27.994532284215346,23.805198439423734,22.625429364913014,24.693711138700902,19.17283880335072,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1736,26.103915362206948,24.534387631026572,27.994532284215346,23.805198439423734,22.625429364913014,24.693711138700902,19.17283880335072,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1737,26.103915362206948,24.534387631026572,27.994532284215346,23.805198439423734,22.625429364913014,24.693711138700902,19.17283880335072,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1738,26.103915362206948,24.534387631026572,27.994532284215346,23.805198439423734,22.625320196174773,24.693711138700902,19.17283880335072,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1739,26.103915362206948,24.534387631026572,27.994532284215346,23.805198439423734,22.625320196174773,24.693711138700902,19.17283880335072,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1740,26.103915362206948,24.534387631026572,27.994532284215346,23.805198439423734,22.625320196174773,24.693711138700902,19.17283880335072,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1741,26.103915362206948,24.534387631026572,27.994532284215346,23.805198439423734,22.625320196174773,24.693711138700902,19.17283880335072,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1742,26.103915362206948,24.534387631026572,27.994532284215346,23.805198439423734,22.625320196174773,24.693711138700902,19.17283880335072,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1743,26.103915362206948,24.534387631026572,27.994532284215346,23.805198439423734,22.625320196174773,24.693711138700902,19.17283880335072,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1744,26.103915362206948,24.534387631026572,27.994532284215346,23.805198439423734,22.625320196174773,24.693711138700902,19.17283880335072,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1745,26.103915362206948,24.534387631026572,27.994532284215346,23.801874646590704,22.625320196174773,24.693711138700902,19.17283880335072,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1746,26.103915362206948,24.534387631026572,27.994532284215346,23.801874646590704,22.625320196174773,24.693711138700902,19.17283880335072,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1747,26.103915362206948,24.534387631026572,27.994532284215346,23.801874646590704,22.625320196174773,24.693711138700902,19.17283880335072,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1748,26.103915362206948,24.534387631026572,27.994532284215346,23.801874646590704,22.625320196174773,24.693711138700902,19.17283880335072,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1749,26.103915362206948,24.534387631026572,27.994532284215346,23.801874646590704,22.625320196174773,24.693711138700902,19.17283880335072,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1750,26.103915362206948,24.534387631026572,27.994532284215346,23.801874646590704,22.625320196174773,24.693711138700902,18.94842873618916,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1751,26.103915362206948,24.534387631026572,27.994532284215346,23.801874646590704,22.625320196174773,24.693711138700902,18.94842873618916,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1752,26.103915362206948,24.534387631026572,27.994532284215346,23.801874646590704,22.625320196174773,24.693711138700902,18.94842873618916,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1753,26.103915362206948,24.534387631026572,27.994532284215346,23.801874646590704,22.625320196174773,24.693711138700902,18.94842873618916,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1754,26.103915362206948,24.534387631026572,27.994532284215346,23.801874646590704,22.625320196174773,24.693711138700902,18.94842873618916,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1755,26.103915362206948,24.534387631026572,27.994532284215346,23.801874646590704,22.625320196174773,24.693711138700902,18.94842873618916,17.87513839512415,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1756,26.103915362206948,24.534387631026572,27.994532284215346,23.801874646590704,22.625320196174773,24.693711138700902,18.94842873618916,17.821621398152875,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1757,26.103915362206948,24.534387631026572,27.994532284215346,23.801874646590704,22.625320196174773,24.693711138700902,18.94842873618916,17.821621398152875,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1758,26.103915362206948,24.534387631026572,27.994532284215346,23.801874646590704,22.625320196174773,24.693711138700902,18.94842873618916,17.821621398152875,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1759,26.103915362206948,24.534387631026572,27.994532284215346,23.801874646590704,22.625320196174773,24.693711138700902,18.94842873618916,17.821621398152875,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1760,26.103915362206948,24.534387631026572,27.994532284215346,23.801874646590704,22.625320196174773,24.693711138700902,18.94842873618916,17.821621398152875,20.21758924660109,25.248100468274373,24.454925122300896,25.87632544073866
1761,26.103915362206948,24.534387631026572,27.994532284215346,23.801874646590704,22.625320196174773,24.693711138700902,18.8829275703891,17.821621398152875,20.164001108947783,25.248100468274373,24.454925122300896,25.87632544073866
